city,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
黄山市,58.956241213151934,55.29214569160998,52.717940476190485,12.097563492063491,21.812311507936503,17.684126984126983,25.71048412698413
成都市,93.30714847259658,88.88785353292258,77.71763140161724,9.307803234501346,36.51864049865229,20.559467654986527,29.87180480682839
遂宁市,88.85671528393966,86.41641137976926,75.6804347826087,9.129285714285714,31.087829968944103,23.028726708074537,27.80530279503106
黄冈市,82.63894283700323,81.45184948979592,66.19129464285716,11.405540413533837,29.20642622180452,22.763745300751875,27.060072838345864
池州市,76.7043880907626,74.76978047798066,62.3761560150376,13.051936090225563,33.896358082706776,19.02091165413534,26.244722744360903
宁波市,63.54105333158905,59.29514161433806,52.628218864468856,10.30793956043956,31.273626373626374,17.798534798534796,32.014191086691085
潜江市,102.5906859410431,100.10022675736964,85.52426587301588,12.14940476190476,40.33283730158729,30.85515873015873,26.196567460317457
仙桃市,94.61984183673466,92.7433737244898,76.74608928571426,10.080571428571432,36.3559375,25.22678571428572,26.17946428571429
武汉市,91.04908128792056,88.9713665195808,72.65191119691119,10.818030888030888,45.44971042471042,26.31515444015444,22.573663127413123
安庆市,89.2359098639456,87.7533223175634,67.63709415584415,12.241796536796535,35.14649215367966,19.73051948051948,28.67719696969697
绍兴市,68.66270337301587,66.75182291666667,57.927068452380965,9.599226190476193,36.03196924603174,20.09176587301587,27.35446924603175
南充市,89.98075736426645,88.32881257219869,74.97922506738544,10.569238544474391,35.015077493261465,25.61185983827494,26.69772574123989
达州市,87.23271378269621,86.45072614256972,68.44901156941651,13.28043259557344,32.528250754527164,27.540367203219315,25.81824949698189
鄂州市,88.01155452806123,86.89230707908163,70.19622767857142,11.882232142857143,43.50189732142856,27.963169642857142,23.01502232142857
德阳市,96.86444397203329,93.0035142668178,79.22225529100528,7.724933862433862,32.556398809523806,19.77943121693122,28.62308862433863
荆门市,101.15047795533306,98.28207667500963,80.22847708894878,14.576630727762804,37.78899932614557,27.87971698113208,28.012793126684635
阿坝藏族羌族自治州,39.16627116582328,13.98229404159484,13.39253746594005,1.88899863760218,3.1551649474503694,5.703946087971973,36.15021895679252
绵阳市,75.57814368770765,71.53222546867583,61.67276370431896,8.156158637873753,20.894559800664457,15.57153239202658,29.75922757475082
天门市,98.88780399659868,96.65939094387755,81.17028273809524,12.18815476190476,39.25550595238095,28.30803571428571,26.67955357142857
孝感市,92.22310841836736,90.3004400510204,76.5837232142857,11.52920535714286,37.43606919642858,25.951116071428565,26.395232142857136
宣城市,72.24846891534389,69.65416666666665,59.592956349206354,11.390079365079368,32.90634920634921,20.4021164021164,27.12949735449736
那曲地区,37.93822708230982,1.002268532657044,0.844290593921369,0.0919785760758435,0.1977632098708061,3.067013662979832,37.93737917092666
舟山市,51.91302891156464,42.20724489795919,40.21053571428571,8.880214285714287,15.225535714285712,12.949999999999994,36.907738095238095
阿里地区,36.75701811745105,1.6417565597667638,1.415315111758989,0.1994968415937802,0.6418182094266279,3.050400874635568,36.752557337220594
巴中市,76.13658163265305,74.06168112244897,64.04312987012987,10.557766233766234,22.836688311688317,22.55178571428571,27.31127922077922
湖州市,74.35007358712717,71.91657083987441,61.93863324175823,10.63472527472527,38.56846497252748,20.985576923076927,27.842506868131867
嘉兴市,75.20879145408163,72.40472098214285,61.63992187499999,10.578482142857146,44.64892299107144,20.801339285714285,29.16534598214286
神农架林区,57.79296016483516,53.52262068288854,45.78177197802198,9.992829670329671,7.363015109890109,13.153846153846157,33.06646978021979
襄阳市,96.27163665757,91.3674233210726,75.31625800901757,13.300647840531564,28.67569559800665,23.82620431893688,29.08464285714286
铜陵市,93.29129676870748,91.48747023809524,70.57738095238095,15.94529761904762,54.25714285714286,24.866071428571438,24.4241369047619
芜湖市,93.80385097789112,91.573828125,69.85916666666668,13.97763392857143,51.01461309523809,24.228794642857142,25.032209821428573
Karnali,37.37035714285714,2.365561224489796,1.8664285714285715,0.3535714285714287,0.5129464285714287,2.84375,37.37035714285714
广元市,68.22903769841268,61.75373299319728,60.87130952380953,11.428164682539682,22.472426835317464,18.95672123015873,27.717750496031748
六安市,79.69626195790816,77.81485331632653,67.71982812499999,10.800437500000005,31.37814732142857,17.928794642857145,30.91572098214285
合肥市,87.77753658067,85.19646587408548,69.62310983827493,10.668308625336929,45.16093328840971,21.04413746630728,27.66940026954177
十堰市,68.41339310481473,63.89366207648108,58.15402219140083,12.715426490984743,18.335774965325932,19.699635922330096,29.996702496532595
随州市,92.01182219981015,89.20637013526344,77.90913205980065,12.86187707641196,32.46644518272425,25.91320598006644,28.793583887043187
苏州市,75.50379432397959,71.09196109693877,63.84932589285715,12.430455357142856,47.17274553571428,21.818526785714283,29.8926875
安康市,66.18484013605442,62.14409183673471,55.26556632653061,11.527170068027212,14.917045068027209,17.41028911564626,30.60458163265306
信阳市,89.91591252766166,87.13623678387015,77.57053786574872,13.035942340791737,32.21668459552495,22.579819277108424,29.074832185886404
上海市,68.49681600765305,62.071136267006814,55.8078199404762,12.130580357142856,47.06932291666668,18.76376488095238,31.01893105158729
玉树藏族自治州,37.28020743774229,1.089855875831485,1.0692944250871086,0.1027569686411149,0.3451036387393089,3.27024271460247,37.27086665874776
南京市,87.65844770408164,83.58756420068026,72.25392857142857,12.587369047619047,50.79999702380952,21.515476190476196,24.65905952380953
常州市,86.70384212018139,83.8078621031746,69.99341269841271,12.231289682539682,47.80818948412699,23.583333333333336,26.68308531746032
无锡市,83.00902806122448,79.38723979591836,68.87919642857142,13.015857142857143,49.51036607142857,24.619642857142853,26.882508928571426
马鞍山市,94.1218606505102,90.95512117346937,72.17271205357143,13.32756696428572,52.54118861607141,22.981584821428573,24.96521205357143
汉中市,69.53055544653759,65.43681972789115,58.4619826007326,11.112152014652017,17.942815170940175,20.088904151404154,29.320778388278388
南阳市,104.13286401952088,98.70145153061226,81.8659729370009,12.34950310559006,34.82656677018634,26.36141304347826,28.3504798136646
滁州市,84.33852898126463,80.68059969889592,71.61849531615925,11.11954918032787,41.323351873536296,19.271809133489462,28.7406206088993
镇江市,89.64812925170068,86.15090816326531,73.51844047619049,12.388452380952382,49.92203571428571,22.141071428571436,25.55775
果洛藏族自治州,37.05673716517858,1.5112818877551015,1.432631696428571,0.1892857142857142,0.7221609933035714,3.673325892857143,37.05673716517858
陇南市,58.662696386405806,50.804168599257885,54.9064639905549,11.113016528925618,17.352958972845336,14.947978158205432,30.221044864226684
驻马店市,107.40448636917452,100.19330528480047,90.25463219616206,13.678160980810231,38.73685367803837,26.50399786780384,28.84786513859276
南通市,69.13633859624932,64.86763306674023,57.42302123552122,12.51391891891892,33.337268339768336,18.890685328185327,32.167702702702705
阜阳市,98.75400453514736,94.9082743764172,81.82096031746032,13.122769841269845,35.25449404761905,21.42123015873016,28.588166666666663
泰州市,85.77463594812927,81.72061437074832,70.82715773809524,12.087500000000002,38.97445684523809,21.54427083333333,29.31278273809523
Pithoragarh,26.6825,5.077040816326531,3.921428571428571,0.4664285714285714,1.7549107142857143,2.2857142857142856,26.6825
淮南市,94.6298327664399,92.21957199546486,76.29380952380953,14.049126984126984,40.23531746031746,18.88194444444444,27.69805555555556
扬州市,86.2396371393385,81.36723478184376,72.93723522167488,11.69501231527094,39.64726908866994,20.890086206896548,28.121219211822652
甘南藏族自治州,37.40856289756163,13.003449675324674,15.012969619666046,2.2202110389610383,4.061183905380334,7.067833951762523,34.63372448979591
商洛市,62.885351983490025,56.881453508369646,54.011416532905294,11.66181380417335,19.58148073836276,17.064707062600323,29.930634028892456
海西蒙古族藏族自治州,33.81663425674453,1.2911422848607124,1.0591916078218355,0.3445551330798477,0.3905445410103209,3.3052688756110813,33.80989756472932
亳州市,99.03418803705692,95.53730598818474,81.4215695488722,13.619887218045118,38.30561560150376,20.807095864661655,28.6761795112782
蚌埠市,90.15277730536658,87.08086734693879,75.67285052910051,13.337513227513227,40.86661706349207,19.76455026455027,29.0863955026455
平顶山市,111.14046818727492,104.262893907563,87.71004201680675,15.713560924369748,40.51709558823529,25.87946428571429,27.458587184873952
周口市,121.16229278975744,113.2233387081248,95.40393530997304,15.010262803234506,38.97582547169811,27.60916442048518,28.098123315363875
淮安市,84.53902133580706,78.36247738868276,71.71139610389608,12.185698051948052,36.24609172077922,21.3382711038961,28.75140016233766
Chamoli,32.04303571428571,4.016836734693878,3.0607142857142864,0.3596428571428572,1.996875,2.7767857142857144,32.04303571428571
盐城市,73.76115337043908,67.4386427411874,61.92100919913418,11.808977272727272,28.40837932900433,19.09347943722944,31.03602002164502
宝鸡市,72.57387193877553,65.04168537414968,64.99350799319727,10.501771428571429,26.04042857142857,18.649285714285718,30.91908095238095
西安市,89.29737799467614,80.93487827196097,75.06701031499556,14.34403338509317,40.502899844720496,24.72670807453416,27.48442158385094
三门峡市,85.03092271567716,78.11988868274581,71.8719103664193,22.47895698051948,31.239306006493504,23.95271915584416,28.389031385281385
洛阳市,93.91313231542615,86.70856223739496,76.67009453781512,20.115076155462184,33.41151523109243,25.78623949579831,27.470041141456583
漯河市,121.81719191522764,111.85847331240188,98.16270604395606,15.889258241758244,43.9830357142857,27.64217032967033,27.369711538461534
淮北市,96.45668473639456,92.5406356292517,81.3753869047619,16.783541666666665,46.53389136904762,21.59970238095238,27.531220238095237
宿州市,100.222358175413,96.08155490767732,81.56751275510203,14.87062074829932,42.806813350340136,22.175382653061217,28.342406462585043
